MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,tg
12.2073047,-4.439859221,12.2073047,0.440513701,0.549227998,230.333,212.189,230.1088988,86,0,0,0,0,0,1.266666667,1.866666667,2.4,0,0,0,0,0,0,0,0,6.754182464,832.5931511,29.01650786,25.11917206,7.935668643,14.94142845,12.15122682,3.665047917,1.659580797,1.863704942,0.701507503,0.876127929,0.298670418,0.344313964,-0.71,3467924.358,2.27748015,7.56461062,7.24599273,122.0071476,0,0,0,0,0,120.4738871,0,0,0,0,0,0,0,0,34.34489542,24.44314861,0,10.61962671,0,32.36754008,18.69867625,0,0,0,10.61962671,0,0,12.62878915,30.51303571,9.589074368,0,47.4238365,0,9.699524635,0,0,58.2,73.5002025,9.589074368,0,0,12.62878915,0,0,0,0,0,24.75582106,137.3826508,0.440513701,24.25237402,-1.709661016,-2.87475932,-3.808909825,0,-17.56059879,-10.95494292,0,0.8,15,2,4,0,0,0,0,0,0,3,2,7,10,0,0,0,0,0.9443,61.7524,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7
10.60345428,-5.850781804,10.60345428,0.553641437,0.043553398,969.451,884.779,968.6471319,380,0,0,0,0,0,0.438356164,0.890410959,1.452054795,0,0,0,0,0,0,0,0,1.820989926,6855.867935,126.1629249,120.3164966,36.31649658,69.61206063,61.81649658,19.81649658,13.31649658,13.31649658,9.214434508,9.214434508,6.291560363,6.291560363,-5.86,8.39E+58,11.45275762,24.91159487,12.39873624,559.596071,0,0,0,0,0,413.9567903,0,0,0,0,65.64511788,24.53376517,41.12275669,12.04201947,124.6174446,12.13273414,0,0,11.78791537,161.2389914,13.11797049,156.144952,0,78.26044157,21.60646004,0,11.49902367,0,13.11797049,5.414990469,11.78791537,282.0946226,145.018049,0,66.7614179,0,18.46,432.6830049,53.45958369,0,0,0,0,0,0,0,0,71.15786094,767.9136045,0,0,0,-33.41589303,-15.56507001,-49.30438125,-95.92605423,-38.45220595,0,0.408450704,73,0,2,1,0,1,7,0,7,2,0,4,35,0,0,0,8,19.7685,314.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
11.85973687,-3.858732836,11.85973687,1.08472395,0.40471728,188.179,176.083,188.0684735,74,0,0,0,0,0,1.384615385,2.153846154,2.846153846,0,0,0,0,0,0,0,0,5.676472735,588.830382,22.27602088,18.04124145,6.041241452,11.56631434,8.678869017,2.678869017,1.33522532,1.33522532,0.525988515,0.525988515,0.227062073,0.227062073,-1.1,112886.7153,2.280348704,5.529263496,5.188324019,93.49786024,0,0,0,0,0,91.85568693,0,0,0,0,0,0,0,0,40.61843034,11.93861058,0,0,0,19.62169028,19.67695573,0,0,0,0,0,0,0,31.6155663,24.16932767,0,29.19495248,0,6.875840478,0,0,61.83,51.23725659,9.589074368,0,0,0,0,0,0,0,14.5802533,16.44910267,94.77174087,0,23.08302289,4.251834887,0,-3.891063101,0,-7.165932895,-13.71626931,0,0.75,13,0,5,0,0,0,0,0,0,5,0,7,8,0,0,0,0,0.3015,41.911,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27
14.42411535,-5.356226616,14.42411535,1.324137982,0.742254975,334.504,300.232,334.2620283,136,0,0,0,0,0,1.291666667,2,2.583333333,0,0,0,0,0,0,0,0,3.25409849,1697.236578,49.30940108,45.71092377,11.71092377,25.30341801,22.99988908,5.999889077,4.103339118,4.103339118,2.397799584,2.397799584,1.308961688,1.308961688,-1.06,88199213118,3.073499755,6.683367229,4.312279284,195.2731974,0,0,0,0,0,193.0653283,0,0,0,0,0,0,0,0,56.19486528,11.81435946,0,9.799819462,11.30894815,77.95989719,25.98743874,0,0,0,0,0,0,0,47.60161766,9.589074368,11.30894815,111.7719416,0,12.79374652,0,0,40.62,136.870463,9.589074368,0,0,0,0,0,0,0,0,46.60579091,280.4963123,0,25.9914658,0,-5.140867361,-15.53868331,0,-33.48046827,-36.49442586,0,0.9,24,0,4,0,2,2,0,0,0,2,0,6,9,0,2,2,2,3.7394,95.924,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
8.639780668,-0.682603618,8.639780668,0.030552298,0.500156634,348.365,336.269,348.101111,126,0,0,0,0,0,0.740740741,1.407407407,2.148148148,0,0,0,0,0,0,0,0,1.743254186,1963.581425,30.23723983,25.19710267,13.19710267,19.16538667,13.44710267,7.447102672,5.035968144,5.035968144,3.324889077,3.324889077,2.161707805,2.161707805,-3.86,797001115.7,6.701777622,5.316518151,2.656724337,171.7607038,0,0,0,0,0,170.9782739,0,0,0,0,0,0,0,0,21.18596563,34.33001351,0,19.93591408,0,0,0,72.7699775,0,22.75640315,17.00007359,0,11.49902367,0,19.93591408,0,0,16.44910267,72.7699775,0,33.32418236,0,60.79,66.01126854,0,0,51.58191498,12.26321064,0,0,0,0,19.93591408,21.18596563,104.7176377,0,16.47305725,0,-1.442674256,-1.110254627,-4.189454254,-0.281645118,0,0,0,27,0,5,0,0,0,3,2,5,5,0,7,3,0,0,0,5,3.3815,103.854,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306
12.37204318,-2.997302414,12.37204318,0.789500071,0.635186377,162.188,152.108,162.0680796,62,0,0,0,0,0,2.166666667,3,3.75,0,0,0,0,0,0,0,0,3.623507136,679.9322512,19.24855867,15.81649658,5.816496581,10.52056149,7.862372436,2.862372436,1.741581624,1.741581624,1.035352885,1.035352885,0.562972997,0.562972997,-1.31,51825.93715,1.949648265,2.626943043,1.325503942,86.21594391,0,0,0,0,0,84.815535,0,0,0,0,0,0,0,0,23.2389857,5.969305288,0,0,0,20.3106662,0,35.29657781,0,0,0,0,0,0,12.55223889,4.736862954,6.851892117,29.62902573,24.16967483,6.875840478,0,0,26.3,61.5765493,4.794537184,0,0,0,0,0,0,0,0,18.44444852,78.97284876,0,12.37204318,0,-1.736175831,-1.40087963,-3.322142267,0,-6.969027542,0,0.3,12,0,2,0,0,0,1,0,1,2,0,4,4,0,0,0,1,1.99482,45.1895,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5
8.674109505,-3.53339333,8.674109505,0.138989512,0.543244029,158.244,144.132,158.1095504,62,0,0,0,0,0,1.666666667,2.583333333,3.333333333,0,0,0,0,0,0,0,0,3.37741688,818.9295387,22.46410162,20,6,12.13675135,10.25,3.25,2.5,2.5,1.625,1.625,1.09375,1.09375,-0.78,325196.1308,1.471568997,1.481032062,0.682159036,94.28481165,0,0,0,0,0,92.77264373,0,0,0,0,0,0,0,0,19.19061979,6.066367068,0,0,0,38.26149777,0,29.25415911,0,0,6.066367068,0,0,0,0,11.33289652,0,57.24612402,18.12725612,0,0,0,0,67.51565688,0,0,6.066367068,0,0,0,0,0,0,19.19061979,111.5398677,0,0,0,-4.590115741,-2.414884259,-1.590740268,-3.281828704,-10.16229875,0,0.5,12,0,0,1,0,1,1,0,1,0,0,2,3,0,0,0,2,2.307,51.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.75
14.24755704,-6.187603317,14.24755704,0.049271488,0.189932575,604.462,590.35,604.0857762,218,0,0,0,0,0,0.613636364,1.068181818,1.568181818,0,0,0,0,0,0,0,0,1.502036516,2777.550866,45.32050808,34.79520719,20.79520719,27.34764665,18.79203079,11.79203079,9.084162384,9.084162384,6.530590956,6.530590956,4.671197122,4.671197122,-5.26,3.51794E+12,14.95594409,8.011756421,3.328542903,263.3332844,0,0,0,0,0,262.8044527,0,0,0,0,0,0,0,0,64.71125881,41.06985854,0,0,0,24.64342798,9.799819462,111.4531849,0,11.12690298,15.86618653,37.71726284,0,0,35.98131595,12.29083095,0,77.31292896,72.50902449,0,11.12690298,0,74.76,182.2270074,45.52063902,0,15.86618653,0,0,0,0,0,0,19.19061979,202.2054441,0,55.46054544,0,-12.51740035,-11.37788083,-14.55790055,-15.5461411,0,0,0.125,44,0,6,1,2,3,4,0,4,4,0,14,3,0,0,0,7,5.9028,143.27,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,4,0,2,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
14.41181,-1.815604939,14.41181,0.042822095,0.160900141,749.699,726.515,749.1658961,272,0,0,0,0,0,0.649122807,1.298245614,2.070175439,0,0,0,0,0,0,0,0,1.140759285,4188.213701,60.96388978,50.4882332,27.4882332,38.16384467,26.85512912,15.46070193,10.97801806,10.97801806,7.750289733,7.750289733,5.325120283,5.325120283,-8.39,7.43E+17,16.54379837,12.59807317,5.717952558,354.3679773,0,0,0,0,0,326.0864771,4.794537184,0,0,0,0,12.08483742,0,11.1704205,65.11369989,76.05626056,0,14.95193556,0,0,20.41944617,154.7080503,0,22.88687966,31.22267619,28.0659883,11.49902367,0,50.89792952,0,0,80.57587306,126.8907929,2.823684157,22.16030442,0,180.86,247.5848235,28.7672231,0,26.48581324,0,0,0,0,0,14.95193556,36.34647679,201.5467303,0,94.98185562,-1.880447479,-7.77530486,-13.08925443,-21.77568787,-0.84122459,0,0,0,57,2,14,0,2,2,6,1,7,10,2,16,8,0,0,0,9,6.5934,207.4969,0,0,0,0,0,3,0,0,0,0,6,6,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,6,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
13.3824299,-1.454904328,13.3824299,0.297676505,0.430580179,382.824,371.736,382.0066575,128,0,0,0,0,0,1.038461538,1.730769231,2.384615385,0,0,0,0,0,0,0,0,2.323020418,1530.922648,29.66832573,23.41920593,13.99163145,18.07526894,12.11785125,7.812312307,4.349122514,5.747707713,2.633840584,3.741381474,1.583544437,2.475803397,-2.76,160427848.9,7.860857478,6.861325782,3.739047053,174.3873507,0,0,0,0,0,174.0352322,0,0,0,0,0,0,0,0,34.51080883,35.61829065,0,0,0,9.790966951,0,82.61614208,0,11.49902367,9.843390349,0,11.49902367,23.36282484,12.25546581,0,0,35.79432147,76.25757274,5.022633314,0,0,52.6,105.5166032,9.589074368,0,10.64499531,11.76188495,0,0,0,0,0,36.52267436,93.17870812,6.234102566,24.86526664,4.651411844,-1.206213014,-2.549866081,-7.351241696,-0.544390602,0,0,0,26,0,4,0,0,0,3,0,3,5,0,8,6,0,0,0,3,5.243,98.376,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
13.96772528,-5.096106109,13.96772528,0.634365981,0.247507171,474.557,444.317,474.2154721,182,0,0,0,0,0,0.685714286,1.142857143,1.742857143,0,0,0,0,0,0,0,0,1.846772348,2521.264072,53.09941163,46.93566864,16.93566864,29.37269134,24.09277886,9.09277886,6.039937615,6.039937615,3.97818675,3.97818675,2.579078252,2.579078252,-3.48,1.218E+13,6.635150625,10.01994937,4.853204147,247.5343533,0,0,0,0,0,243.2509596,0,0,0,0,0,0,2.741517112,0,65.03776838,23.62871892,0,10.21669833,0,70.60508949,6.496859684,58.50831821,0,11.49902367,4.736862954,0,11.49902367,0,40.34227694,0,0,146.2839604,36.25451225,6.875840478,0,0,83.99,175.6379197,19.17814874,0,0,0,5.316788604,0,0,0,0,45.85961964,252.1123093,0,52.36123354,0.737837525,-4.119476249,-8.645371626,-7.231209448,-48.22411112,-7.824545243,0,0.428571429,35,0,7,0,2,2,2,0,2,5,0,9,14,0,0,0,4,6.0038,129.802,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
13.23885629,-4.06130694,13.23885629,0.388011318,0.233113005,418.445,396.269,418.1416384,158,0,0,0,0,0,0.741935484,1.225806452,1.709677419,0,0,0,0,0,0,0,0,2.059735709,2016.608366,42.87543251,36.94948974,14.94948974,24.75972035,18.83711731,7.837117307,4.924659829,4.924659829,2.910140277,2.910140277,1.669610951,1.669610951,-3.8,97963512260,6.597026401,9.801847488,5.853182983,211.467451,0,0,0,0,0,205.3945275,0,4.794537184,0,0,0,0,0,0,59.06287886,11.93861058,0,0,0,25.99461518,6.558985243,83.63592748,0,22.99804733,19.31711626,0,22.99804733,0,18.49759582,0,0,69.99144029,72.50902449,6.875840478,0,0,71.06,145.376674,9.589074368,0,5.749511833,0,0,0,0,0,0,49.47380449,190.0036466,0,26.29797364,5.054466636,-2.34631414,-7.493314448,-13.46644513,-11.61845797,-6.848221827,0,0.2,31,0,6,0,0,0,3,0,3,6,0,8,11,0,0,0,3,5.4848,114.024,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
14.50400987,-5.194323035,14.50400987,1.017972864,0.298626407,369.549,334.269,369.2667794,148,0,0,0,0,0,1.148148148,1.777777778,2.407407407,0,0,0,0,0,0,0,0,3.009801027,2040.889922,52.19615242,48.26371018,13.26371018,27.36281909,24.32906868,6.829068684,4.182518724,4.182518724,2.582184289,2.582184289,1.525163029,1.525163029,-1.64,9.1587E+11,3.748637798,10.0548411,5.207728061,214.2513754,0,0,0,0,0,180.2594991,0,0,0,0,19.59774192,0,12.33682701,0,57.56562383,11.81435946,0,4.899909731,5.893957685,89.74781256,6.496859684,35.77554503,0,0,0,0,0,0,23.21112887,9.589074368,5.893957685,130.0150998,30.21209354,13.27271374,0,0,37.38,154.6284441,12.33059148,0,0,0,0,0,0,0,0,45.23503235,285.404558,0,27.57800768,0,-1.458360033,-12.92423107,-6.453173294,-53.47453184,-12.3389361,0,0.666666667,27,0,3,0,1,1,1,0,1,2,0,5,15,0,1,1,2,5.9815,109.794,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
12.9430219,-4.640045105,12.9430219,0.310825164,0.603250607,320.389,296.197,320.1736072,126,0,0,0,0,0,1.304347826,2.086956522,2.826086957,0,0,0,0,0,0,0,0,3.838612692,1460.393531,39.68771625,35.02742035,11.02742035,21.2906171,17.30947511,5.415047917,3.156759577,3.156759577,1.687561767,1.687561767,0.951639749,0.951639749,-2.24,1916677341,3.707252995,9.024303333,6.58719016,170.6117192,0,0,0,0,0,168.8086914,0,0,0,0,0,0,0,0,52.41283711,23.56125269,0,0,0,51.965282,17.17861195,23.69070761,0,0,10.61962671,20.96384692,0,0,18.74546538,9.843390349,6.851892117,73.95768914,18.12725612,9.699524635,0,0,76.66,111.0860409,9.589074368,0,5.309813353,0,0,0,0,0,9.843390349,32.98037239,192.4981881,0,25.01481117,3.498056193,-3.950128018,0,-4.21422423,-30.38946121,-10.87390869,0,0.529411765,23,2,6,0,0,0,1,0,1,4,2,8,11,0,0,0,1,4.86452,88.7624,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
13.27259304,-4.678621067,13.27259304,0.670388039,0.162239594,450.487,424.279,450.1678532,172,0,0.070228216,0.063178778,0.070228216,0.063178778,1.090909091,1.818181818,2.575757576,0,0,0,0,0,0,0,0,2.091549774,2327.517081,48.1433817,41.85773803,15.85773803,26.95680822,21.2453656,8.245365598,5.212117307,5.212117307,3.030931089,3.030931089,1.731058654,1.731058654,-3.61,7.53965E+11,6.715892264,9.896934864,6.217846319,228.3437769,9.154013891,11.33253197,0,0,0,131.2250134,0,9.589074368,0,0,0,30.21209354,17.47106163,17.9002785,63.85653663,22.90785493,0,0,0,45.13733825,13.11797049,70.36534336,0,11.49902367,15.09931223,0,11.49902367,0,25.05658106,9.531400138,0,78.34130286,63.59345649,12.79374652,10.96924436,0,92.04,158.2329935,14.38361155,0,0,0,0,0,0,0,4.736862954,49.53059931,226.8156625,0,38.37159014,-0.670388039,-3.669825388,-9.680315318,-11.0929392,-18.52581426,-14.96463705,0,0.346153846,33,0,7,0,0,0,2,1,3,7,0,9,13,0,0,0,3,5.1901,121.9805,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
14.02459089,-4.784631369,14.02459089,0.763129782,0.221313628,481.545,450.297,481.2100523,186,0,0,0,0,0,1.057142857,1.714285714,2.371428571,0,0,0,0,0,0,0,0,2.928786104,2348.524221,54.43627492,47.80495163,16.80495163,29.88061638,23.9815445,8.534330903,5.156974299,5.156974299,2.890238015,2.890238015,1.671994991,1.671994991,-3.68,1.03172E+13,6.748197664,13.2695937,9.603608119,248.792046,0,0,0,0,0,244.3706932,0,0,0,0,0,0,0,2.741517112,76.2930008,24.13195083,0,5.309813353,0,63.8531838,6.558985243,59.46625264,0,11.49902367,15.1532037,0,11.49902367,0,36.70882854,36.66086149,0,97.33910119,48.33934966,1.411842078,0,0,108,170.8192095,19.17814874,0,0,0,0,0,0,0,9.473725908,47.64112616,258.1722428,0,52.98861268,3.675609252,-3.539126644,-10.96293145,-17.34600699,-36.84184426,-8.229888711,0,0.407407407,35,1,8,0,0,0,2,0,2,7,1,10,17,0,0,0,2,3.6847,127.8277,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
14.83719974,-8.052144908,14.83719974,0.338879755,0.122391,708.948,672.66,708.1779457,250,0,0,0,0,0,0.693877551,1.285714286,1.959183673,0,0,0,0,0,0,0,0,1.775149156,3583.094124,67.6489352,59.66041351,26.66041351,38.81217258,30.81752373,18.35876518,9.451400842,15.11721708,5.867586132,11.03340237,4.099945309,8.643851148,-4.509350649,1.02E+19,10.9935321,11.53913312,6.601967852,338.7188364,0,0,0,0,0,337.8367876,0,0,0,0,0,0,0,0,85.91861894,60.82169392,0,5.316788604,0,51.40618193,4.899909731,117.9745709,0,11.49902367,15.70313975,5.687386275,11.49902367,0,54.38472918,12.65629922,0,107.9861837,84.59386191,45.3261639,0,0,111.68,241.7014704,24.66118296,0,4.899909731,0,5.316788604,0,0,0,0,61.25743597,331.0388587,0,55.06872528,0.728005843,-9.467362956,-8.32936478,-20.42030328,-4.715438724,-33.66744791,-23.48567217,0.222222222,49,0,10,0,2,2,4,0,4,8,0,15,18,0,0,0,6,6.8921,190.524,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
13.30014528,-4.277229578,13.30014528,0.087395664,0.303063191,425.393,406.241,425.1110666,160,0,0,0,0,0,0.903225806,1.516129032,2.193548387,0,0,0,0,0,0,0,0,1.978123222,1831.299166,40.6433817,33.71319992,14.71319992,23.19337042,17.12031014,7.620310136,4.810733661,4.810733661,3.126496856,3.126496856,1.966235221,1.966235221,-3.56,19903256084,7.539748384,9.068094381,4.957809597,204.6866298,0,0,0,0,0,203.4207587,0,0,0,0,0,0,0,0,64.17001312,36.00963895,0,0,0,0,44.25382119,58.98728543,0,0,10.9662768,10.48192346,0,0,63.60979707,18.94745182,0,57.11837859,42.29693095,0,0,0,108.44,128.2844688,19.17814874,0,10.9662768,0,0,0,0,0,18.94745182,26.04441257,165.5077085,0,51.00412823,0,-3.780882551,-4.85962475,-6.91821918,0,-25.78644359,0,0.272727273,31,0,9,0,1,1,2,0,2,8,0,11,11,0,0,0,3,1.5377,106.9265,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
