,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
64,13.019418498698556,-4.869903887042651,13.019418498698556,0.9547639231164486,0.22671728024818177,420.4579999999997,392.2340000000002,420.17841785600075,164,0,0.0,0.0,0.0,0.0,0.7666666666666667,1.2333333333333334,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6157149031362477,1863.2589333901524,48.60192981664245,42.265986323710905,14.265986323710905,26.013579204195125,20.99536559755125,6.995365597551247,4.012202349956854,4.012202349956854,2.1341517624676407,2.1341517624676407,1.075387953849786,1.075387953849786,-2.9,182303140234.36066,5.662107219644155,13.34669442618161,9.535737599832549,215.3906087954331,0.0,0.0,0.0,0.0,0.0,210.84498183628628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7415171123404405,76.87650456529431,23.877221151807397,0.0,0.0,0.0,57.85923968872902,19.676955728748865,35.29657781404717,0.0,0.0,0.0,0.0,0.0,0.0,43.55417688055626,28.906190624384493,0.0,110.08061613493872,24.16967483065318,6.875840478093994,0.0,0.0,105.2,136.70999438333249,19.178148736287287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31711625624085,38.38123957276617,230.62154064494334,0.0,50.7748627215041,4.579430523734797,-2.403874435983023,-9.544042009101624,-5.1180947419797755,-36.62115523421069,-16.622000802240525,0.0,0.5454545454545454,30,0,8,0,0,0,1,0,1,8,0,10,16,0,0,0,1,3.639300000000003,105.80100000000004,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8.657459975623755,-4.950373114064269,8.657459975623755,0.71290746076091,0.5656201271768408,246.3940000000002,220.18599999999995,246.198365452,100,0,0.0,0.0,0.0,0.0,1.5555555555555556,2.4444444444444446,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.264761468485062,1292.3759055820283,37.6712083963243,34.90824829046386,8.908248290463863,19.593858127134677,17.408248290463863,4.408248290463863,2.5561862178478973,2.5561862178478973,1.4311862178478973,1.4311862178478973,0.729639663385923,0.729639663385923,-0.8200000000000001,324987051.43807477,2.203371567098386,6.938972992248084,4.131667162096529,149.08854461172956,0.0,0.0,0.0,0.0,0.0,133.4476040814523,0.0,0.0,0.0,0.0,6.851892117295679,0.0,6.853792780851101,0.0,40.37658541422579,0.0,0.0,0.0,5.893957685363079,59.02718282304684,6.558985242916289,35.29657781404717,0.0,0.0,0.0,0.0,0.0,0.0,6.558985242916289,11.295848196716339,5.893957685363079,92.35898254585621,24.16967483065318,6.875840478093994,0.0,0.0,9.23,106.7767035653734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,35.63972246042572,211.38778268296252,0.0,0.0,0.0,-2.1917798546258638,-4.950373114064269,-4.926540367600974,-20.69948721064205,-19.369602136029364,0.0,0.6470588235294118,18,0,1,0,0,0,1,0,1,1,0,3,12,0,0,0,1,4.977600000000004,76.95200000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,13.23305654983144,-3.088128030328418,13.23305654983144,0.8016419442804514,0.5192996744442345,282.29499999999973,268.183,282.0892089280004,106,0,0.0,0.0,0.0,0.0,1.5238095238095237,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.805564514347193,1262.0997304795922,28.997117331027862,24.132993161855453,10.132993161855453,16.660696145735876,12.178869016623521,5.270620726159658,3.5018919868770255,3.5018919868770255,2.1081632475943928,2.1081632475943928,1.216066105643205,1.216066105643205,-2.6199999999999997,29461775.344645303,4.435365296621257,4.735563761063727,2.6510078847839837,142.30028833981106,0.0,0.0,0.0,0.0,0.0,139.6785130314622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3707585561702202,37.25460674326377,11.75255023431679,1.4311996572326342,0.0,0.0,19.645638641551066,0.0,59.46625264470035,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,18.292558082656637,4.794537184071822,0.0,40.59319351497437,48.33934966130636,12.793746524255386,0.0,0.0,63.60000000000001,102.36346518713603,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,23.987923841245543,112.18924572370568,0.0,26.201368380676847,4.297512676366843,-1.9091029668550408,-7.548510801738216,-7.720923618165923,0.0,-5.426256060656835,0.0,0.17647058823529413,21,1,4,0,0,0,2,0,2,4,1,6,7,0,0,0,2,3.2241000000000017,76.79030000000003,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,12.935677240803729,-5.7360313523557585,12.935677240803729,1.244554375048152,0.36891387046068247,216.13000000000002,208.06599999999995,216.040956996,82,0,0.0,0.0,0.0,0.0,1.7142857142857142,2.357142857142857,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48458656302948,493.0431604921693,19.991563831562722,14.236602763428497,6.236602763428497,10.084933866028123,6.7765496721781115,2.776549672178112,1.5978928074735552,1.5978928074735552,0.6866800440004653,0.6866800440004653,0.21619822944302028,0.21619822944302028,-0.8500000000000003,24257.358666526045,3.9566792697032858,4.118968361635843,3.132343597679445,89.21942188631412,0.0,0.0,0.0,0.0,0.0,87.6660671394814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.79599173173299,5.969305287951849,0.0,0.0,0.0,25.78279963396405,13.117970485832577,0.0,0.0,0.0,0.0,17.56166019069928,0.0,0.0,31.59736166752679,14.268263091671919,0.0,10.96606844936176,0.0,13.272713740221688,0.0,0.0,35.53,44.87007540774848,22.3561973747711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,10.96606844936176,111.5699174855127,0.0,11.754135133219954,0.0,0.0,-1.8185879629629624,0.0,-13.751766621000254,-10.587031368102796,0.0,0.8571428571428571,14,0,3,0,0,0,0,0,0,3,0,9,7,0,0,0,0,1.7095,36.41900000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,11.005894274376416,-3.4432638888888896,11.005894274376416,0.9233627409297054,0.5150225757565478,148.11400000000006,140.04999999999998,148.037173356,58,0,0.0,0.0,0.0,0.0,2.1,2.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.851134192596501,365.6569791495698,16.405777393935814,12.541241452319316,4.541241452319316,8.825827365456817,5.791241452319316,1.9747448713915894,1.1123724356957947,1.1123724356957947,0.4332908118985983,0.4332908118985983,0.13436436964131623,0.13436436964131623,-0.81,8372.64750144437,1.863021714170349,2.849274368573603,1.8539703195440527,69.26989258915164,0.0,0.0,0.0,0.0,0.0,67.6927219708626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08009525194832,6.155365629538759,2.8623993144652684,0.0,0.0,19.03587653199397,6.558985242916289,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,37.95440262303471,9.843390348640755,0.0,8.224551337021321,0.0,6.875840478093994,0.0,0.0,75.99,31.75022740444902,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06100673085518,11.086950651486589,60.78667127267575,0.0,11.005894274376416,11.981704695767196,0.0,0.0,0.0,-8.118290816326532,-5.989312759826152,0.0,0.8,10,2,5,0,0,0,0,0,0,5,2,7,6,0,0,0,0,-0.7067000000000001,29.253599999999988,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,14.503089283707236,-4.522130998971137,14.503089283707236,0.5390004041622274,0.26462849268495847,486.6119999999997,452.3400000000003,486.25185756800096,188,0,0.0,0.0,0.0,0.0,0.9166666666666666,1.4722222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534712980137861,2599.4734906483222,57.115919484544875,51.52742035285537,17.52742035285537,31.82608592514676,26.05947510815949,9.165047917159574,6.1434979577626985,6.1434979577626985,3.548783320738248,3.548783320738248,2.1012713414483546,2.1012713414483546,-3.799999999999999,73584530224780.19,6.3604938271604965,11.291744575482928,7.1052549088862165,261.1405547235731,0.0,0.0,1.4118420783282006,0.0,0.0,245.73368837524117,0.0,0.0,0.0,0.0,0.0,0.0,12.33682700553198,0.0,66.12042267088789,23.189132008070136,0.0,0.0,0.0,58.33820690469532,17.17861194949304,83.15696025938723,0.0,11.49902366656781,20.463017055217506,11.374772549367124,11.49902366656781,0.0,18.3733447016193,5.41499046939678,0.0,116.19107859788609,66.46660578429623,9.699524634750395,0.0,0.0,76.66,193.36193478821357,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.53134830274424,284.69597338652227,0.0,28.832811818032262,3.796674691870845,-13.248385243729736,-6.874375354791065,-16.833278717372306,-16.883781585671315,-20.652305661527627,0.0,0.3333333333333333,36,2,6,0,0,0,3,0,3,4,2,8,12,0,0,0,3,7.238600000000006,143.3303999999998,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,9.836390434528061,-3.1849278523137645,9.836390434528061,0.08522860302958679,0.4031035940980529,347.4609999999997,326.29300000000006,347.16739967200056,130,0,0.0,0.0,0.0,0.0,0.7777777777777778,1.2962962962962963,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2397828486727813,1943.8206304468522,38.43375672974065,34.44721359549996,13.447213595499958,22.791022319648818,17.94721359549996,7.447213595499958,4.934016994374948,4.934016994374948,3.1972135954999565,3.1972135954999565,2.0854101966249674,2.0854101966249674,-3.3199999999999985,18478504712.241386,4.9351984877126664,6.441688464249354,3.244046772898005,190.3868126536143,0.0,0.0,0.0,0.0,0.0,189.26463170113237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.785929679574615,17.441139617828735,0.0,0.0,0.0,12.745849802658757,5.316788604006331,124.97492399706402,0.0,0.0,11.383155672467941,11.374772549367124,0.0,0.0,0.0,0.0,6.851892117295679,56.933693331725735,102.72111803027605,0.0,0.0,0.0,3.24,149.09554634908991,1.3707585561702202,0.0,6.06636706846161,0.0,5.316788604006331,0.0,0.0,0.0,0.0,27.415171123404395,176.44043268246537,0.0,0.0,1.0144727960564899,-4.760921332591466,-3.1849278523137645,-14.982227286425177,0.0,-3.026829007191397,0.0,0.07692307692307693,27,0,1,0,0,0,4,0,4,1,0,3,6,0,0,0,4,5.952220000000005,113.22300000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,14.405364429515604,-4.1230725790957745,14.405364429515604,0.4577531858827206,0.3362545876530863,505.57399999999984,478.35800000000035,505.20015634400073,190,0,0.0,0.0,0.0,0.0,1.0,1.5526315789473684,2.0789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8615781864232939,2691.806860310025,52.0884572681199,45.474633948355326,18.474633948355326,30.10640646055103,23.552564558427516,10.158137367427601,7.385553754591307,7.385553754591307,4.984705109820056,4.984705109820056,3.2026964062186147,3.2026964062186147,-4.52,25168105177987.848,7.991631847150361,8.799579169116209,4.097857373450415,258.93456539954497,0.0,0.0,0.0,0.0,0.0,257.7541657635454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.27079679719923,41.06985853523476,0.0,0.0,11.787915370726157,31.864624506646898,15.936415310583083,100.82455524315537,0.0,0.0,15.936415310583083,17.062158824050687,0.0,0.0,24.00769971118407,15.004064837540422,11.787915370726157,92.56147827643717,78.5707492763674,2.8236841566564013,0.0,0.0,95.57999999999998,195.7566767399021,19.178148736287287,0.0,0.0,5.726692226444229,0.0,0.0,0.0,0.0,0.0,37.092648060911905,228.63188079714342,0.0,55.39281839936506,-0.5704500033229292,-12.908006642334602,-14.604954964699623,-19.20104595949873,-8.74409646846104,-8.246145158191549,0.0,0.22580645161290322,38,2,7,1,1,2,3,0,3,5,2,9,9,0,1,1,5,5.286100000000005,145.20739999999984,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,13.732531495337525,-4.367297721085342,13.732531495337525,1.0243477930029738,0.4125249062577776,366.45699999999965,340.24900000000014,366.18310931200074,142,0,0.0,0.0,0.0,0.0,0.9629629629629629,1.4814814814814814,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.686471018251342,1850.6950854673,43.997117331027866,39.13299316185545,13.132993161855453,24.10650713076904,19.72474487139159,6.724744871391589,3.9831632475943928,3.9831632475943928,2.1957057690291277,2.1957057690291277,1.1743994389765384,1.1743994389765384,-2.619999999999999,38228716824.376686,4.676980681431662,9.355112491016538,6.241355726236527,197.5822282473881,0.0,0.0,0.0,0.0,0.0,195.96856488883495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.702522736169506,11.938610575903699,0.0,0.0,0.0,44.65837103090228,13.117970485832577,71.55109006002695,0.0,0.0,0.0,0.0,0.0,0.0,25.056581061736278,31.8086500784025,0.0,65.88540014780791,60.42418707663295,12.793746524255386,0.0,0.0,52.60000000000001,141.26604215266556,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,35.63972246042572,215.93876685626762,0.0,27.168465768452826,0.0,-2.851895952031949,-8.37136268184295,-11.923526545499724,-20.595463056367088,-11.781651055645451,0.0,0.391304347826087,27,0,4,0,0,0,2,0,2,4,0,6,12,0,0,0,2,4.404100000000004,103.56100000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,7.972579680020156,-3.9217206790123473,7.972579680020156,0.4825373598513474,0.39265177885361535,158.67200000000014,143.552,158.08622816,58,0,0.0,0.0,0.0,0.0,1.9,2.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.697002258467664,600.8990717906772,22.654700538379252,19.87796447300923,5.6338934190276815,11.354059275497024,9.688982236504614,2.5669467095138407,1.0639822365046137,1.4419467095138407,0.4694911182523068,0.6584733547569204,0.2034955591261534,0.2979866773784602,0.02999999999999997,98399.96899743873,1.2070578851288494,4.785946240739629,3.9447940028369524,90.34700864021697,0.0,0.0,0.0,0.0,0.0,88.8629817937698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.561378342553297,11.600939890232516,0.0,0.0,0.0,44.093604492148295,0.0,12.60705906883575,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.35313950740741,0.0,0.0,52.426002849200245,12.60705906883575,6.875840478093994,0.0,0.0,0.0,56.70066356098405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.162318232785815,114.02422755521961,5.707533068783067,0.0,-3.8007804232804236,0.0,0.0,-1.142066838309398,-18.4113709766314,-3.183097941337028,0.0,0.7777777777777778,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3.574900000000002,46.67300000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,13.941721466364317,-3.9298765300873457,13.941721466364317,0.20384259259259307,0.7654330147566395,243.30600000000013,226.16999999999996,243.125928784,94,0,0.0,0.0,0.0,0.0,1.6111111111111112,2.388888888888889,3.0555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2220958229762657,1129.886240545426,29.696152422706636,25.763710176427686,8.763710176427685,16.080127018922195,13.0790686837138,4.5790686837138,3.419322123191914,3.419322123191914,2.118291086883931,2.118291086883931,1.3511788910814226,1.3511788910814226,-1.64,13812752.522739837,2.9195638771797965,3.4363434308717,1.4284184573791263,131.67742736868087,0.0,0.0,0.0,0.0,0.0,130.16408985649315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89196982303738,17.501745733386574,0.0,0.0,11.308948154759857,33.82839009210873,4.899909730850478,29.733126322350174,0.0,0.0,4.899909730850478,5.687386274683562,0.0,0.0,11.814359458703011,9.589074368143644,18.160840272055538,42.57013118118211,24.16967483065318,13.272713740221688,0.0,0.0,37.38,92.37221030260534,9.589074368143644,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,23.302895454893736,133.7235579648526,0.0,27.312260487528334,0.0,-6.355086215041572,-7.568744449168558,-4.507411147329301,-3.1001668792516988,-14.421076428256494,0.0,0.4666666666666667,18,0,3,0,1,1,1,0,1,2,0,5,6,0,1,1,2,2.816020000000001,69.50000000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,15.499994163533195,-2.817286173944895,15.499994163533195,0.01744220725513812,0.07899285882008086,640.4380000000008,628.3420000000003,640.0556992440003,230,0,0.0,0.0,0.0,0.0,0.6739130434782609,1.108695652173913,1.5869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4372463830608608,2738.6611791393875,45.09652895762767,33.56495723639314,21.564957236393138,27.751201303463606,17.894851053892364,11.894851053892364,8.580246459841662,8.580246459841662,5.928200467556436,5.928200467556436,3.89197632578981,3.89197632578981,-5.72,4395687897031.4487,17.685446555244127,10.156781658782064,4.374518138220132,269.59638424744577,0.0,0.0,0.0,0.0,0.0,269.1570659874593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.37208628498497,17.8189173027784,0.0,0.0,0.0,6.103966387748303,0.0,146.8640486788117,0.0,22.99804733313562,15.540092976061707,35.123320381398564,22.99804733313562,0.0,11.75255023431679,10.840829341548352,46.53776672836716,53.8554345006713,72.50902449195954,0.0,0.0,0.0,61.830000000000005,187.71861263401246,9.589074368143644,35.123320381398564,6.06636706846161,0.0,0.0,0.0,0.0,0.0,4.736862953800049,25.922828581642733,232.91601012118548,0.0,25.94697296297376,0.0,-6.917863396380024,-32.83835310712782,-11.788014830469425,-2.235418416848648,0.0,0.0,0.030303030303030304,46,0,5,0,1,1,5,0,5,5,0,15,7,0,0,0,6,7.710400000000005,141.28399999999985,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,3,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,13.02489387807592,-4.380808243050308,13.02489387807592,0.5434616585831864,0.6585555379496213,246.31000000000012,228.16599999999994,246.136827816,96,0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0555555555555554,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8014004644554045,1140.8300755804642,30.773502691896258,26.71092377192764,8.710923771927641,16.600852961085888,13.223495874713716,4.3290686837138,2.4662316313993964,2.4662316313993964,1.2824192145746878,1.2824192145746878,0.7136830799542206,0.7136830799542206,-1.8400000000000003,22092978.011757802,2.8404223118490104,6.189936529864849,4.571912624052548,132.96931938287537,0.0,0.0,0.0,0.0,0.0,131.35673804373377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.34489542352356,23.568112801848187,0.0,0.0,0.0,38.237549407976275,11.036505579732605,24.16967483065318,0.0,0.0,11.036505579732605,11.374772549367124,0.0,0.0,12.193340252481061,9.589074368143644,0.0,60.169686306699845,24.16967483065318,2.8236841566564013,0.0,0.0,58.199999999999996,91.285150393766,9.589074368143644,0.0,0.0,5.726692226444229,0.0,0.0,0.0,0.0,0.0,24.75582105537992,140.07380802766238,0.0,24.77937553863797,-0.5434616585831864,-1.0718568797058536,-2.305182613168724,-3.806235944452312,-26.29311313705694,0.0,0.0,0.42857142857142855,18,2,4,0,0,0,1,0,1,3,2,6,9,0,0,0,1,2.9178000000000015,71.40340000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
