MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MolWt,FpDensityMorgan1,BalabanJ,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA8,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,NHOHCount,fr_aniline,fr_bicyclic,fr_ether,tg
7.883726852,-2.599675926,0.228657407,120.151,1.777777778,3.908975294,6.066367068,0,13.70378423,0,5.749511833,11.17289446,0,5.749511833,0,0,0,13.70378423,0,0,9.23,0,35.0276193,0,0,0,5.163935185,-0.67662037,-0.265,-5.199351852,0,0,0,0,0,212
8.687893519,-3.956770597,0.145328798,176.259,2,4.393939758,6.066367068,0,39.19548384,0,5.749511833,11.17289446,0,5.749511833,0,0,0,6.851892117,0,0,9.23,0,6.066367068,0,0,0,5.232483229,-1.821879724,-4.550702003,-10.45624634,0,0,0,0,0,100
8.792060185,-4.172395597,0.210191838,190.286,1.928571429,4.419646125,6.066367068,0,45.56840874,0,5.749511833,11.17289446,0,5.749511833,0,0,0,6.851892117,0,0,9.23,0,6.066367068,0,0,0,5.235521424,-1.98665773,-4.792921391,-10.74030292,0,0,0,0,0,85
7.907132464,-2.80921001,0.232345522,152.149,1.545454545,3.568301146,6.066367068,0,0,14.07590492,17.2485355,20.64662037,0,17.2485355,0,14.07590492,0,0,0,0,27.69,0,35.39973998,0,0,0,5.172685185,0,-1.003194444,0,-5.618420021,0,0,0,2,174.1
8.647363526,-0.954440035,0.106656274,244.293,0.842105263,2.639878833,6.066367068,0,0,0,28.0033178,11.17289446,0,5.749511833,0,0,0,0,0,22.25380597,9.23,0,40.08815522,6.066367068,0,0,5.707728175,-0.748559251,-0.147350718,0,0,0,0,0,0,220
7.176319444,-2.592430556,0.711459751,74.079,2.4,4.51659297,0,0,6.875840478,13.30403083,0,0,0,0,0,13.30403083,9.843390349,0,6.875840478,0,18.46,0,0,0,9.843390349,0,4.450902778,0,0,-7.102291667,0,0,0,0,1,-64
7.532257653,-3.378958333,0.944233473,102.133,1.857142857,5.521193629,0,0,19.62169028,13.30403083,0,0,0,0,0,13.30403083,9.843390349,0,6.875840478,0,18.46,0,0,0,9.843390349,0,4.420839711,0,0,-8.675879748,0,0,0,0,1,-84
7.656862245,-3.683472222,1.027319893,116.16,1.625,5.896858371,0,0,25.99461518,13.30403083,0,0,0,0,0,13.30403083,9.843390349,0,6.875840478,0,18.46,0,0,0,9.843390349,0,4.410760621,0,0,-9.140669249,0,0,0,0,1,-80
7.85028325,-3.560403045,0.23640188,192.349,1.272727273,5.890472126,21.58779595,0,32.36754008,17.96889901,0,0,0,0,21.58779595,17.96889901,5.106527395,0,6.875840478,0,9.23,0,21.58779595,0,5.106527395,0,4.532994656,-6.533846214,0,-5.713782905,-0.487241827,0,0,0,0,-76
7.918001425,-3.888605206,0.330740229,222.375,1.230769231,6.034178972,21.58779595,0,32.36754008,24.7139446,0,0,0,0,21.58779595,24.7139446,9.843390349,0,6.875840478,0,18.46,0,21.58779595,0,9.843390349,0,4.432499439,-6.834384305,0,-9.504440929,-0.701394151,0,0,0,1,-76
7.606783825,-3.077773998,0.143835506,166.267,1.666666667,4.976873341,21.58779595,0,6.875840478,24.7139446,0,0,0,0,21.58779595,24.7139446,9.843390349,0,6.875840478,0,18.46,0,21.58779595,0,9.843390349,0,4.482665226,-5.164720293,0,-7.837266708,0.39176233,0,0,0,1,-57.5
7.501214097,-2.450621221,0.359050926,136.241,1.857142857,4.686309717,21.58779595,0,6.875840478,17.96889901,0,0,0,0,21.58779595,17.96889901,5.106527395,0,6.875840478,0,9.23,0,0,21.58779595,5.106527395,0,4.626881378,-4.611680367,0,-4.351134377,0.764166667,0,0,0,0,-53
7.562207696,-2.340559414,0.624977324,200.375,1.555555556,4.266079738,41.23961796,0,6.875840478,17.96889901,0,0,0,0,41.23961796,17.96889901,5.106527395,0,6.875840478,0,9.23,0,0,21.58779595,5.106527395,0,4.688706892,-4.232804548,0,-4.112260802,3.150489654,0,0,0,0,-40
12.61779459,-4.694797127,1.405596738,258.314,1,6.742111033,11.93861058,0,51.48631479,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,24.45219844,4.271080909,0,-4.771201177,-14.58220284,0,0,0,0,2,-71
12.68831247,-4.807342203,1.436600532,272.341,0.947368421,6.902401862,11.93861058,0,57.85923969,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,24.56943023,4.269808993,0,-4.851685419,-14.7177788,0,0,0,0,2,-74.5
11.75608891,-3.253998016,0.214173517,182.131,1.692307692,3.000900265,18.70468915,0,0,13.11797049,0,6.263162996,4.794537184,0,0,25.55949664,9.473725908,0,0,0,65.74,9.589074368,12.3055817,0,9.473725908,22.59669887,0,0,-2.081256614,-7.257855306,0,0,0,0,2,88.95
12.97117831,-4.225426233,0.844195074,264.277,1.473684211,3.781103487,12.25546581,0,25.86382029,13.11797049,0,0,0,0,0,37.53347235,14.5802533,0,0,0,61.83,9.589074368,0,0,14.5802533,25.12989591,4.620115806,-2.016394797,-2.034634997,-15.73784156,0,0,0,0,2,25
12.47685071,-3.742794745,0.812769227,236.223,1.352941176,3.432436334,11.93861058,0,6.875840478,19.67695573,0,0,0,0,0,31.6155663,14.5802533,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,24.34371032,4.618450969,-1.91625078,-3.02295348,-13.23195737,0,0,0,0,2,16
12.01973876,-2.883217789,0.237300997,164.16,1.75,3.37567333,5.969305288,0,6.875840478,6.558985243,5.749511833,5.106527395,0,5.749511833,0,12.52829053,4.736862954,0,6.875840478,0,35.53,4.794537184,5.749511833,0,4.736862954,12.01973876,4.986135086,-0.732476852,-1.667283518,-5.143951326,0,0,0,0,1,84
12.53962675,-3.747531573,0.159678278,284.267,1,2.423552754,18.00497764,0,0,13.11797049,5.749511833,11.17289446,0,5.749511833,0,25.05658106,9.473725908,0,0,0,61.83,9.589074368,11.8158789,0,9.473725908,25.05466575,4.99439058,-1.936711027,-3.907508448,-7.487451263,0,0,0,0,2,74
12.92175567,-4.010948403,0.465453651,356.374,0.884615385,2.500271257,11.93861058,0,19.62169028,19.67695573,11.49902367,9.843390349,0,11.49902367,0,31.6155663,9.473725908,0,6.875840478,0,71.06,9.589074368,0,0,9.473725908,25.64381122,4.985009258,-2.507241186,-5.831629396,-14.58072197,0,0,0,0,3,53
12.78926551,-4.39418,0.057225523,326.348,0.916666667,2.534532447,18.00497764,0,19.1187747,13.11797049,5.749511833,11.17289446,0,5.749511833,0,25.05658106,9.473725908,0,0,0,61.83,9.589074368,6.066367068,0,9.473725908,25.54812782,4.976377367,-2.295310158,-4.461050519,-8.405403249,0,0,0,0,2,26
12.84346748,-4.543566732,0.031927276,340.375,0.88,2.567509239,18.00497764,0,25.49169961,13.11797049,5.749511833,11.17289446,0,5.749511833,0,25.05658106,9.473725908,0,0,0,61.83,9.589074368,6.066367068,0,9.473725908,25.65520099,4.971885422,-2.37570767,-4.583037417,-8.578345339,0,0,0,0,2,15
12.10313804,-4.473872827,0.86253425,214.265,1.266666667,6.754182464,11.81435946,10.61962671,32.36754008,19.55270461,0,10.61962671,0,0,0,31.36706407,14.69560176,0,9.699524635,0,67.43,9.589074368,0,0,5.106527395,24.13834542,2.550621768,0,-4.005669084,-14.33956418,0,2,0,0,0,10
12.80180883,-4.623578082,1.110409195,242.319,1.176470588,6.80711901,11.81435946,10.61962671,45.11338989,19.55270461,0,10.61962671,0,0,0,31.36706407,14.69560176,0,9.699524635,0,67.43,9.589074368,0,0,5.106527395,25.57902991,2.14276017,0,-5.367710829,-14.47829217,0,2,0,0,0,34
13.13103321,-4.6522912,0.566932182,290.363,1.19047619,3.790741927,11.81435946,10.61962671,38.74046498,12.99371937,5.749511833,15.7261541,0,5.749511833,0,24.80807883,15.96199927,0,9.699524635,0,67.43,9.589074368,0,0,0,25.33317101,2.912404861,-1.332146173,-4.94912556,-11.4992985,0,2,0,0,0,69.5
13.2217556,-4.728752733,0.598637588,304.39,1.181818182,3.822004622,11.81435946,10.61962671,45.11338989,12.99371937,5.749511833,15.7261541,0,5.749511833,0,24.80807883,15.96199927,0,9.699524635,0,67.43,9.589074368,0,0,0,25.45170071,2.744980264,-1.39679252,-5.242019895,-11.69813417,0,2,0,0,0,72
12.9211306,-4.6574836,0.503452403,306.362,1.136363636,3.661617298,11.81435946,10.61962671,32.36754008,19.55270461,11.49902367,20.46301706,0,11.49902367,0,31.36706407,9.589074368,0,9.699524635,0,76.66,9.589074368,0,0,4.736862954,25.11735394,2.866151379,0,-6.17489709,-15.52820193,0,2,0,0,1,67
12.91626414,-3.801190947,0.679372253,262.309,1.263157895,3.734266052,11.81435946,10.61962671,19.62169028,19.55270461,0,10.61962671,0,0,0,31.36706407,5.106527395,0,9.699524635,0,67.43,9.589074368,0,0,5.106527395,25.80794053,3.103457504,-2.661034277,-3.90220157,-13.46333931,0,2,0,0,0,72
13.09531234,-4.305647004,0.994690144,318.417,1.086956522,3.903281234,11.81435946,10.61962671,58.10710925,6.558985243,0,10.61962671,0,0,0,18.3733447,27.68932113,0,9.699524635,0,67.43,9.589074368,0,0,5.106527395,26.1588907,2.463014493,-3.2333184,-5.069076984,-14.4437983,0,2,0,0,0,70
12.87616256,-4.052330038,0.861144687,290.363,1.333333333,4.406278847,11.81435946,10.61962671,46.31919388,6.558985243,0,10.61962671,0,0,0,18.3733447,27.68932113,13.70378423,9.699524635,0,67.43,9.589074368,0,0,5.106527395,25.69957001,2.719154583,-6.875693248,-4.52032386,-21.9024182,0,2,0,0,0,80
13.57268199,-5.082618327,0.055347638,352.434,1.192307692,3.027639982,17.88072653,10.61962671,26.44963404,12.99371937,5.749511833,21.79252117,0,5.749511833,0,24.80807883,0,5.414990469,2.823684157,0,67.43,9.589074368,6.066367068,0,0,26.92706513,2.797611277,-7.82044746,-5.045290268,-18.89881262,0,2,0,0,0,155
13.35290788,-1.610709284,0.097847798,330.343,0.92,2.246633394,29.25549908,0,0,10.61962671,5.749511833,21.79252117,11.37477255,5.749511833,0,11.81435946,0,0,2.823684157,0,67.43,9.589074368,22.43550561,0,0,26.68894603,4.848151533,-3.837473711,-3.560821059,0,0,2,2,0,0,264
13.21141932,-1.567416902,0.073854183,330.343,0.84,2.179755878,29.25549908,0,0,10.61962671,5.749511833,21.79252117,11.37477255,5.749511833,0,11.81435946,0,0,2.823684157,0,67.43,9.589074368,22.43550561,0,0,26.40364642,4.888584403,-3.670953956,-3.458827267,0,0,2,2,0,0,240.5
12.45595021,-4.619918916,0.818671961,274.317,1.105263158,6.581541475,12.18648014,10.61962671,32.36754008,32.6706751,0,10.61962671,9.589074368,0,0,44.85715524,14.5802533,0,9.699524635,0,85.89,9.589074368,0,0,14.5802533,24.10470571,2.207307777,0,0,-22.99796039,0,2,0,0,2,17
12.63260897,-4.707767556,0.855896549,318.37,0.954545455,6.605983446,12.18648014,10.61962671,32.36754008,45.78864558,0,10.61962671,9.589074368,0,0,57.97512573,19.31711626,0,9.699524635,0,95.12,9.589074368,0,0,19.31711626,24.33662713,2.06411619,0,0,-32.26724163,0,2,0,0,3,-6.5
11.72896479,-3.331618599,0.283546291,208.169,1.4,3.202876538,11.93861058,0,6.875840478,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,14.32593732,0,6.875840478,0,61.83,9.589074368,5.749511833,0,9.473725908,23.10724835,4.974750597,0,-4.526873337,-5.634479644,0,0,0,0,2,70
12.50346242,-2.098904556,0.320048736,270.24,1.05,2.523002957,11.93861058,0,0,7.06190082,11.49902367,9.843390349,0,11.49902367,0,19.0005114,4.736862954,0,0,0,61.83,9.589074368,5.749511833,0,4.736862954,24.96751893,5.016639623,-1.804226905,-4.214006451,0,-2.098904556,0,0,0,2,84
12.600376,-2.966960112,0.347990913,284.267,1.047619048,2.53032274,11.93861058,0,6.875840478,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,4.736862954,0,6.875840478,0,61.83,9.589074368,5.749511833,0,4.736862954,25.13181084,5.013575387,-1.946811728,-4.627640729,-5.330132551,0,0,0,0,2,45
12.81027042,-3.497898234,0.464583352,298.294,1.136363636,2.620042208,11.93861058,0,13.24876538,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,4.736862954,0,6.875840478,0,61.83,9.589074368,0,0,4.736862954,25.49736529,5.040969172,-2.089802983,-5.12662161,-6.088186928,0,0,0,0,2,53
12.68052063,-3.44786289,0.372539524,298.294,1.045454545,2.544393976,11.93861058,0,13.24876538,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,4.736862954,0,6.875840478,0,61.83,9.589074368,5.749511833,0,4.736862954,25.26939095,5.010868721,-2.062031121,-4.935675209,-6.008620784,0,0,0,0,2,95
12.89041504,-3.803523234,0.492525529,312.321,1.086956522,2.641391141,11.93861058,0,19.62169028,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,4.736862954,0,6.875840478,0,61.83,9.589074368,0,0,4.736862954,25.6349454,5.037904936,-2.205022377,-5.390776413,-6.526886107,0,0,0,0,2,20
12.74789896,-3.75348789,0.394277332,312.321,1,2.562085025,11.93861058,0,19.62169028,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,4.736862954,0,6.875840478,0,61.83,9.589074368,0,0,4.736862954,25.3863104,5.008460459,-2.157209076,-5.176132288,-6.453489177,0,0,0,0,2,45
12.80533444,-4.017755772,0.413660903,326.348,0.958333333,2.581668898,11.93861058,0,25.99461518,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,4.736862954,0,6.875840478,0,61.83,9.589074368,0,0,4.736862954,25.48691482,5.006303813,-2.23723803,-5.370192216,-6.766693176,0,0,0,0,2,53
12.95779337,-4.05579802,0.51707414,326.348,1.041666667,2.661940257,11.93861058,0,25.99461518,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,4.736862954,0,6.875840478,0,61.83,9.589074368,0,0,4.736862954,25.75186485,5.03519827,-2.300200331,-5.603502911,-6.835521693,0,0,0,0,2,61
12.85487556,-4.229144661,0.431053006,340.375,0.92,2.602105437,11.93861058,0,32.36754008,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,4.736862954,0,6.875840478,0,61.83,9.589074368,0,0,4.736862954,25.57440733,5.004361292,-2.305519423,-5.530745891,-6.999131648,0,0,0,0,2,47
12.61274285,-3.177029556,0.354389486,300.266,1.045454545,2.489402116,11.93861058,0,0,13.8069464,11.49902367,9.843390349,0,11.49902367,0,25.74555698,9.473725908,0,0,0,71.06,9.589074368,5.749511833,0,9.473725908,25.15524035,5.012587471,-1.976081567,-4.711738809,-3.177029556,-2.289924561,0,0,0,3,57
12.74977659,-3.746922439,0.397619236,328.32,0.958333333,2.505411016,11.93861058,0,6.875840478,19.67695573,11.49902367,9.843390349,0,11.49902367,0,31.6155663,9.473725908,0,6.875840478,0,71.06,9.589074368,0,0,9.473725908,25.39206333,5.007895373,-2.166267021,-5.192375221,-13.37333912,0,0,0,0,3,41
12.25400621,-3.920806341,0.578701411,326.348,1.125,3.076427491,11.93861058,0,25.99461518,6.558985243,11.49902367,9.843390349,0,11.49902367,0,18.49759582,19.74092779,0,6.875840478,0,61.83,9.589074368,0,0,4.736862954,24.01098312,5.08312263,-6.499462668,-5.800499392,-14.10129036,0,0,0,0,2,105
11.21131951,-0.854980475,0.185545267,228.203,1,2.680954829,6.472220865,0,0,0,22.99804733,14.5802533,4.794537184,22.99804733,0,6.472220865,0,0,0,0,44.76,4.794537184,5.749511833,0,0,11.21131951,5.083825481,0,-1.846178756,-0.578149945,0,0,0,0,2,118
9.469139472,-1.003921438,0.171826641,498.585,0.487179487,1.672702238,33.938584,9.967957042,0,0,45.14068562,16.86959709,0,11.75997667,0,9.967957042,0,0,0,55.18655881,35.01,4.112275669,29.60379577,0,9.967957042,8.511897349,-0.89337531,-4.791841929,-1.810827399,0,0,0,0,2,1,300
9.616612168,-1.051331101,0.139362613,574.683,0.422222222,1.512239618,33.938584,9.967957042,0,0,56.26758861,16.86959709,0,11.75997667,0,9.967957042,0,0,0,66.3134618,35.01,6.853792781,17.51895835,0,9.967957042,8.512622756,-1.060906284,-6.868599006,-1.944144679,0,0,0,0,2,1,308
9.59340129,-1.057820141,0.136479568,590.682,0.434782609,1.476500272,33.938584,9.967957042,0,0,56.63970929,21.60646004,0,23.25900034,0,9.967957042,0,0,0,55.18655881,44.24,6.853792781,17.51895835,0,9.967957042,8.500112645,-1.073273548,-5.746827946,-3.539615289,0,0,0,0,2,2,268.5
8.649545593,-3.781921431,0.293195563,304.349,0.956521739,2.565621433,6.196843572,10.19736362,19.1187747,0,17.379012,16.04023392,0,17.379012,0,10.19736362,5.414990469,0,0,0,44.24,0,6.042418708,6.196843572,10.19736362,0,12.51166523,-5.998307244,-1.997750225,-7.563842861,0,0,0,0,1,180
9.475821493,-1.027047003,0.178435989,576.659,0.422222222,1.457113216,34.33001351,19.93591408,0,0,56.39806511,17.00007359,0,11.49902367,0,19.93591408,0,0,0,66.96584431,60.79,5.483034225,29.03729084,0,19.93591408,17.80078019,0,-6.827880217,-1.545970946,0,0,0,0,2,1,306
9.027889783,-8.235735085,1.016563325,597.126,0.583333333,3.629430641,61.73123801,0,77.70199526,0,11.49902367,15.11031425,0,11.49902367,0,51.35778672,21.25625786,0,77.70199526,0,55.38,0,0,0,0,4.972091413,-3.172583984,0,-3.016615581,-54.94129351,-43.67330615,0,0,0,1,-65
8.952105269,-7.858070664,0.966402981,522.971,0.65625,3.495347393,53.17032381,0,64.75166271,0,11.49902367,15.11031425,0,11.49902367,0,42.79687252,17.14111076,0,64.75166271,0,46.15,0,0,0,0,4.994247507,-2.982955474,0,-2.857950062,-43.31376352,-34.37003262,0,0,0,1,-52
8.84689177,-7.228049878,0.904465568,448.816,0.75,3.340911778,44.6094096,0,51.80133017,0,11.49902367,15.11031425,0,11.49902367,0,34.23595831,13.02596366,0,51.80133017,0,36.92,0,0,0,0,5.029697149,-2.720113354,0,-2.649912503,-32.23281035,-25.46226634,0,0,0,1,-37
13.01883125,-4.830774754,0.210334745,232.26,1.0625,3.009246053,15.9036202,0,9.790966951,0,5.749511833,11.17289446,0,5.749511833,0,8.417796984,9.837253136,0,0,0,43.37,8.417796984,11.8158789,0,0,-1.922096561,5.026574433,0,-0.321100823,0,-4.830774754,0,0,0,0,225
13.78422018,-5.403184868,0.051136692,442.536,0.75,2.08676663,15.9036202,0,28.90974166,0,17.2485355,15.90975742,0,17.2485355,0,8.417796984,15.25224361,0,0,0,52.6,8.417796984,6.066367068,0,0,-2.727265615,5.05739898,-6.396104771,-2.961065088,-7.84533193,-5.403184868,0,0,0,1,186
12.57208408,-3.755674839,0.866206976,236.223,1.294117647,3.480079695,11.93861058,0,6.875840478,19.67695573,0,0,0,0,0,31.6155663,14.5802533,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,24.61566961,4.637064951,-2.011860277,-3.115713766,-13.2647953,0,0,0,0,2,-50
7.839655612,-3.918161848,0.996694893,114.188,2.125,6.416916932,0,0,45.29945023,0,0,0,0,0,0,6.582933604,5.106527395,0,0,0,9.23,0,0,0,0,0,4.86832235,0,0,-5.911716585,0,0,0,0,0,-116
11.12442063,-3.519411848,0.946817154,160.125,1.454545455,5.213636752,11.93861058,0,6.875840478,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,21.99709412,4.208237316,0,-3.244203869,-12.56533581,0,0,0,0,2,-28
11.60196692,-3.711680367,1.062352146,174.152,1.416666667,5.438440487,11.93861058,0,13.24876538,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,22.78843296,4.247992202,0,-3.6733603,-13.06794608,0,0,0,0,2,-41.5
12.07634192,-3.874180367,1.245685479,188.179,1.692307692,5.851787691,11.93861058,0,13.7277326,19.67695573,0,0,0,0,0,31.6155663,24.16932767,5.893957685,6.875840478,0,61.83,9.589074368,0,0,14.5802533,23.73718296,4.302367202,0,-7.775540084,-17.13653486,0,0,0,0,2,-29
12.61962424,-4.23312311,1.492340211,216.233,1.6,6.494877639,11.93861058,0,26.4735824,19.67695573,0,0,0,0,0,31.6155663,24.16932767,5.893957685,6.875840478,0,61.83,9.589074368,0,0,14.5802533,24.82374759,4.339697134,0,-8.864428973,-17.96802669,0,0,0,0,2,-38
12.92257267,-4.61124811,1.565576032,244.287,1.470588235,6.952183265,11.93861058,0,39.2194322,19.67695573,0,0,0,0,0,31.6155663,24.16932767,5.893957685,6.875840478,0,61.83,9.589074368,0,0,14.5802533,25.42964446,4.34895344,0,-9.511622851,-18.51276611,0,0,0,0,2,-47
13.11595575,-4.858178055,1.622658419,272.341,1.315789474,7.284493015,11.93861058,0,51.965282,19.67695573,0,0,0,0,0,31.6155663,24.16932767,5.893957685,6.875840478,0,61.83,9.589074368,0,0,14.5802533,25.81641061,4.350559654,0,-9.928302115,-18.90605443,0,0,0,0,2,-58
13.25015877,-5.038906775,1.6683866,300.395,1.19047619,7.534294279,11.93861058,0,64.71113181,19.67695573,0,0,0,0,0,31.6155663,24.16932767,5.893957685,6.875840478,0,61.83,9.589074368,0,0,14.5802533,26.08481666,4.349715837,0,-10.2171757,-19.20453067,0,0,0,0,2,-59
11.91434646,-3.857159982,1.151362365,188.179,1.307692308,5.683226407,11.93861058,0,19.62169028,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,23.30019436,4.263672567,0,-3.99441747,-13.45933377,0,0,0,0,2,-38.2
12.13577975,-4.036763117,1.222281274,202.206,1.285714286,5.926155782,11.93861058,0,25.99461518,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,23.66156841,4.270058584,0,-4.232907184,-13.77285056,0,0,0,0,2,-55
12.30141302,-4.231452743,1.280313193,216.233,1.2,6.156602759,11.93861058,0,32.36754008,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,23.93201055,4.272359586,0,-4.415370129,-14.02976742,0,0,0,0,2,-51
12.43019806,-4.412905329,1.328815359,230.26,1.125,6.369998537,11.93861058,0,38.74046498,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,24.14291516,4.272724122,0,-4.559150954,-14.24424336,0,0,0,0,2,-41.5
12.53331171,-4.558384944,1.370049232,244.287,1.058823529,6.565039554,11.93861058,0,45.11338989,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,24.3125211,4.272136309,0,-4.675335736,-14.42606227,0,0,0,0,2,-66
13.00055146,-5.378881819,1.59148945,384.557,0.666666667,7.753652813,11.93861058,0,108.8426389,19.67695573,0,0,0,0,0,31.6155663,24.16932767,0,6.875840478,0,61.83,9.589074368,0,0,14.5802533,25.09937807,4.259974125,0,-5.213778324,-15.38233162,0,0,0,0,2,-68
12.93322064,-4.280203479,1.003839027,324.376,1.166666667,3.405457222,11.93861058,0,32.36754008,6.558985243,0,0,0,0,0,18.49759582,15.25838082,0,6.875840478,0,52.6,9.589074368,0,0,4.736862954,25.29540882,4.697142799,-9.679837991,-3.274109212,-14.18651757,0,0,0,0,1,95
9.025557082,-0.812199453,0.083393952,424.463,0.606060606,1.605226026,34.33001351,19.93591408,0,0,33.88330614,17.00007359,0,11.49902367,0,19.93591408,0,0,0,44.45108534,60.79,0,35.35750113,6.196843572,19.93591408,16.61842915,0,-3.124237603,-1.307117576,0,0,0,0,2,1,280
9.099727313,-0.946079509,0.147748484,516.56,0.5,1.367394178,34.33001351,19.93591408,0,0,45.3823298,21.73693655,0,22.99804733,0,19.93591408,0,0,0,44.45108534,70.02,0,35.35750113,6.196843572,19.93591408,16.61742642,0,-3.502875546,-3.171939301,0,0,0,0,2,2,235
9.139599428,-1.046082641,0.170630922,608.657,0.425531915,1.191018018,34.33001351,19.93591408,0,0,56.88135347,26.4737995,0,34.497071,0,19.93591408,0,0,0,44.45108534,79.25,0,35.35750113,6.196843572,19.93591408,16.61078844,0,-3.762604153,-5.264277267,0,0,0,0,2,3,216
8.739799173,-0.693559439,0.068424723,348.365,0.740740741,1.782206471,34.33001351,19.93591408,0,0,22.75640315,17.00007359,0,11.49902367,0,19.93591408,0,0,0,33.32418236,60.79,0,51.58191498,12.26321064,19.93591408,16.49199996,0,-1.465728306,-1.088190922,0,0,0,0,2,1,306
8.855933842,-0.818319063,0.08409934,440.462,0.588235294,1.530283642,34.33001351,19.93591408,0,0,34.25542682,21.73693655,0,22.99804733,0,19.93591408,0,0,0,33.32418236,70.02,0,35.35750113,6.196843572,19.93591408,16.44429986,0,-2.330788332,-2.613641822,0,0,0,0,2,2,270
9.157929951,-1.005473145,0.099855845,500.561,0.487179487,1.504731545,34.33001351,19.93591408,0,0,45.27116213,17.00007359,0,11.49902367,0,19.93591408,0,0,0,55.83894133,60.79,0,46.63882898,0,19.93591408,17.65926189,0,-4.214415082,-1.465103941,0,0,0,0,2,1,304
9.167312667,-1.003688976,0.098071675,500.561,0.487179487,1.504731545,34.33001351,19.93591408,0,0,45.27116213,17.00007359,0,11.49902367,0,19.93591408,0,0,0,55.83894133,60.79,0,40.59641027,0,19.93591408,17.71265616,0,-3.985494963,-1.450441151,0,0,0,0,2,1,270
13.41896176,-1.298361338,0.199248796,380.399,0.620689655,1.840280995,11.84961201,0,0,0,28.74755917,20.64662037,0,28.74755917,0,5.783244946,0,0,0,0,44.76,4.794537184,11.8158789,0,0,13.41896176,5.126965376,-1.61910837,-4.856180578,0,0,0,0,0,2,150.5
13.67861699,-5.310297787,0.14869324,414.482,0.733333333,1.942704534,15.9036202,0,16.16389185,0,17.2485355,15.90975742,0,17.2485355,0,8.417796984,16.21017804,0,0,0,52.6,8.417796984,6.066367068,0,0,-2.592698079,5.059225201,-1.814568826,-2.591601798,0,-5.310297787,0,0,0,1,189.55
12.71326905,-1.194297159,0.204585383,604.669,0.510638298,1.389609021,34.41933046,19.93591408,0,0,56.52854161,10.80323002,0,11.49902367,0,26.22207461,0,0,0,67.09632082,77.86,7.536054296,23.6679052,0,19.93591408,30.21719279,0,-7.77753614,-2.000000807,0,0,0,0,2,1,271
14.89593945,-5.614584753,0.029543247,640.724,0.5,1.427742009,44.16726665,19.93591408,9.790966951,0,45.27116213,17.00007359,0,11.49902367,0,28.35371107,9.837253136,0,0,55.83894133,94.93,9.78855554,17.95713863,0,19.93591408,14.49012951,0,-7.025704044,-1.666652958,0,-5.614584753,0,0,2,1,290
9.130216712,-1.047347987,0.136734171,608.657,0.425531915,1.191018018,34.33001351,19.93591408,0,0,56.88135347,26.4737995,0,34.497071,0,19.93591408,0,0,0,44.45108534,79.25,0,35.35750113,6.196843572,19.93591408,16.59856622,0,-3.836929341,-5.270425695,0,0,0,0,2,3,216
9.090344597,-0.948709895,0.115538251,516.56,0.5,1.367394178,34.33001351,19.93591408,0,0,45.3823298,21.73693655,0,22.99804733,0,19.93591408,0,0,0,44.45108534,70.02,0,35.35750113,6.196843572,19.93591408,16.6052042,0,-3.577200734,-3.177219961,0,0,0,0,2,2,235
