,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MolWt,FpDensityMorgan1,BalabanJ,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,VSA_EState5,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,fr_Ar_N,fr_NH0,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_methoxy,fr_para_hydroxylation,tg
724,10.15068072,-5.240119893,0.906815591,380.528,1.428571429,3.040796694,7.71E+11,0,0,0,0,0,0,0,0,0,0,0,-17.9471128,-20.99590737,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,175
725,12.12079635,-3.984936005,0.607745334,326.392,1.291666667,3.166439036,2035377609,0,0,0,0,0,0,0,0,0,0,0,-4.29725808,-18.60411999,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,60
726,12.17635191,-3.973988605,0.604273112,360.837,1.32,3.166439036,2035377609,0,0,0,0,0,0,0,0,0,0,0,-7.566845435,-14.93628176,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,65
727,12.59517135,-4.110361175,0.627698973,340.419,1.28,3.129299698,6839337449,0,0,0,0,0,0,0,0,0,0,0,-4.590408093,-19.07273379,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,60
728,13.25290897,-4.05231306,0.623412479,388.463,1.103448276,2.435463304,76199916371,0,0,0,0,0,0,0,0,0,0,0,-4.110679511,-15.19815211,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,65
729,13.28846453,-4.03417247,0.620336739,422.908,1.166666667,2.435463304,76199916371,0,0,0,0,0,0,0,0,0,0,0,-4.041074278,-15.15280064,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,66
730,8.987853148,-3.979067209,0.599953428,424.496,0.625,2.160882934,5.7E+11,0,0,0,0,0,0,0,0,0,0,0,-3.79892574,-10.89853905,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,92
731,8.665179556,-3.850915193,0.454098416,353.245,1.391304348,3.228315818,289824083,0,0,0,0,0,0,0,0,0,0,0,-1.65466442,-14.00488228,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85
732,8.703759803,-3.801532477,0.344359047,422.135,1.24,3.228315818,289824083,0,0,0,0,0,0,0,0,0,0,0,-1.435185682,-13.83981482,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135
733,12.15064546,-3.899132515,0.388266596,464.172,1.214285714,3.166439036,2035377609,0,0,0,0,0,0,0,0,0,0,0,-3.821452532,-18.24413595,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,100
734,8.712853345,-4.212797909,0.643557173,298.382,1.363636364,3.372321561,978039836.8,0,0,0,0,0,0,0,0,0,0,0,-2.033581933,-14.6174911,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95
735,8.952391385,-3.925323892,0.591134754,346.426,1.115384615,2.798440214,11060970517,0,0,0,0,0,0,0,0,0,0,0,-1.928737094,-10.38931513,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115
736,12.26964016,-4.037647595,0.635042303,388.463,1.103448276,2.722398882,77396393830,0,0,0,0,0,0,0,0,0,0,0,-4.374127251,-14.77814204,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,110
737,13.40175278,-4.10502465,0.650709447,450.534,0.941176471,2.189072805,2.87E+12,0,0,0,0,0,0,0,0,0,0,0,-4.187548681,-11.30496003,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,126
738,11.742103,-3.569465821,0.344414399,208.213,1.8,3.576582109,513954.8351,0,0,0,0,0,0,0,0,0,0,0,-3.327081827,-9.733615959,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,49
739,8.653243365,-4.125409619,0.460114541,340.419,1.08,2.765527924,7292957044,0,0,0,0,0,0,0,0,0,0,0,-1.84908178,-25.76804247,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,16
740,8.679107925,-4.362256838,0.489675097,384.472,0.964285714,2.680523932,1.2E+11,0,0,0,0,0,0,0,0,0,0,0,-1.964004467,-35.17357734,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,7.5
741,8.087777778,-3.265416667,1.048681973,98.145,2,3.76165545,5028.170677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
742,9.707802862,-5.310315624,0.840484405,380.528,1.392857143,2.857248332,7.34E+11,0,0,0,0,0,0,0,0,0,0,0,-7.82664714,-21.19298304,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,135
743,9.342201497,-4.314989306,0.827695968,324.42,1.416666667,2.786381235,6263488971,0,0,0,0,0,0,0,0,0,0,0,-2.243280141,-18.90524306,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,120
744,9.576281231,-4.832589576,0.816044566,352.474,1.5,2.803387237,75078522940,0,0,0,0,0,0,0,0,0,0,0,-6.965675506,-11.06856848,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,140
745,12.28342444,-4.911539969,0.850900617,394.511,1.448275862,2.735766782,5.25E+11,0,0,0,0,0,0,0,0,0,0,0,-9.573330784,-15.50644844,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,107
746,12.64322905,-3.993102875,0.120003584,298.294,1,2.461845443,47789625.32,0,0,0,0,0,0,0,0,0,0,0,-4.1341617,-7.888528388,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,57
747,12.72398355,-4.196356594,0.086274993,312.321,0.956521739,2.499172378,160530863.9,0,0,0,0,0,0,0,0,0,0,0,-4.314319729,-8.183293014,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,38
748,13.17911099,-4.430455038,1.04065149,318.417,1.086956522,5.01959634,3077278788,0,0,0,0,0,0,0,0,0,0,0,-4.879592568,-32.07725291,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
749,12.74346087,-4.76977139,0.883182097,362.423,0.84,6.641512019,24682379511,0,0,0,0,0,0,0,0,0,0,0,0,-41.8572171,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-17
750,12.87467458,-4.852773504,0.92051393,450.529,0.677419355,6.718660278,6.66E+12,4.736862954,6.558985243,0,0,0,0,0,0,0,0,0,0,-61.5931417,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-31
751,11.31540921,-0.881346207,0.219185852,228.203,1.117647059,2.739708287,552016.1066,0,0,0,0,0,0,0,0,0,0,0,-1.845229119,-0.59255549,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,71
752,8.176154153,-0.603129773,0.109202292,236.23,1,2.209715721,1533202.417,0,0,0,0,0,0,0,0,0,0,0,-1.034812621,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,240
753,8.915412517,-4.026589459,0.15895816,446.506,0.705882353,1.815214305,1.08E+12,0,0,0,0,0,0,0,0,0,0,0,-4.201509119,-8.053178917,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,180
754,13.39088346,-2.80777077,0.172655662,352.349,0.925925926,2.072281445,883348224.5,0,0,0,0,0,0,0,0,0,0,0,-1.610605204,0,0,0,0,1,1,0,2,2,0,0,1,1,1,0,0,0,380
755,8.519559279,-0.596473844,0.106381377,288.266,0.772727273,1.945460036,15061183.01,0,0,0,0,0,0,0,0,0,0,0,-0.740234337,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,278
756,8.745416338,-4.44557747,0.101080898,346.43,0.884615385,1.934264638,13654841257,0,0,0,0,0,0,0,0,0,0,0,-1.426917279,-2.928597782,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,223.5
757,8.816107439,-3.869775559,0.019736343,406.485,0.709677419,2.005692643,1.78E+11,0,0,0,0,0,0,0,0,0,0,0,-2.383250548,-7.739551118,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,175
758,13.236212,-1.22523382,0.243967932,288.302,0.818181818,2.24391287,42796011.75,0,0,0,0,0,0,0,0,0,0,0,-2.886698286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,147.5
759,13.56385858,-3.933085874,0.143299852,406.481,0.774193548,2.068958046,1.62E+11,0,0,0,0,0,0,0,0,0,0,0,-4.226000578,-7.866171748,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,155
760,15.14501634,-6.745585874,0.081016115,514.421,0.648648649,2.068958046,1.62E+11,0,0,0,0,0,0,0,0,0,0,0,-5.289425554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,175
761,14.03074204,-3.995002433,0.112062,510.589,0.615384615,1.72754849,4.43E+13,0,0,0,0,0,0,0,0,0,12.08483742,0,-6.191044139,-7.990004866,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,160
762,13.76297007,-5.343103589,0.053904647,502.654,0.921052632,1.95090973,4.02E+14,0,0,0,0,0,0,0,0,0,0,0,-10.59970092,-14.39831488,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,200
763,13.05858466,-4.813055556,0.215010288,232.26,1.1875,3.030195356,290860.9026,0,0,0,0,0,0,0,0,0,0,0,-0.411782302,0,-4.813055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
764,15.11887353,-6.735165965,0.418483631,550.476,0.631578947,2.08676663,2.15E+11,0,0,0,0,0,0,0,0,0,0,0,-3.612917986,0,-5.509693744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,199.7
765,14.0292131,-5.617962067,0.575210766,498.644,0.777777778,2.375470778,1.65E+13,0,0,0,0,0,0,0,0,0,0,0,-3.90448663,-23.9877912,-5.617962067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,231.3
766,13.79658129,-5.388260314,0.058602677,511.426,0.852941176,2.08676663,2.15E+11,0,0,0,0,0,0,0,0,0,0,0,-2.80070198,-7.746566498,-5.388260314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,205
767,13.91412815,-5.447368797,0.07843366,504.607,0.675675676,1.920463807,8.07E+12,0,0,0,0,0,0,0,0,0,0,0,-3.03072913,-3.947691948,-5.447368797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,207
768,8.723894138,-2.966791216,0.186375661,258.32,1,2.668268008,32762327.79,0,0,0,0,0,0,0,0,0,0,0,-0.247265684,-2.966791216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
769,14.03635682,-5.602032825,0.187945962,724.919,0.547169811,1.512436092,7.84E+24,4.736862954,5.749511833,0,0,0,0,0,0,37.87345907,41.66950272,19.12257603,-7.221858975,-26.47027931,-5.602032825,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,140
770,13.73647357,-5.361258246,0.04677753,448.521,0.580645161,2.078442893,12916203849,0,0,0,0,0,0,0,0,0,0,0,-0.498889855,0,-10.662808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
771,13.6465354,-5.267148844,0.236690186,400.455,0.655172414,1.95638971,6568149068,0,0,0,0,0,0,0,0,0,0,0,-2.386165179,0,-5.267148844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,221
772,13.423712,-5.098254493,0.125819784,324.357,0.782608696,2.317810908,56637202.34,0,0,0,0,0,0,0,0,0,0,0,-1.88421696,0,-5.098254493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,210
773,13.60646176,-5.211088716,0.081100648,416.454,0.6,1.878294287,10628175119,0,0,0,0,0,0,0,0,0,0,0,-3.824421586,0,-5.211088716,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,192
774,13.65089742,-5.258405761,0.234636079,432.522,0.7,1.883524565,10638971949,0,0,0,0,0,0,0,0,0,0,0,-2.314038967,0,-5.258405761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,175
775,12.05691914,-3.682105943,0.009791667,230.244,1.1875,2.751255721,179347.0908,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.682105943,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,360
776,14.08343679,-5.380353167,0.221957994,462.504,0.71875,1.791704106,12825904772,0,0,0,0,0,0,0,0,0,0,0,-1.992763685,0,-9.394663052,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,290
777,13.91423636,-5.523875347,0.232028627,510.655,0.945945946,1.862437285,5.69E+13,0,0,0,0,0,0,0,0,0,0,0,-17.45635363,-4.40423804,-5.523875347,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,230
778,14.04403613,-5.491552727,0.105730628,566.678,0.523809524,1.821865195,2.98E+14,0,0,0,0,0,0,0,0,0,0,0,-3.100393172,0,-5.491552727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230
779,13.92724314,-5.478780464,0.157755632,494.612,0.833333333,1.707733481,1.1E+13,0,0,0,0,0,0,0,0,0,0,0,-11.45193831,0,-5.478780464,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,250
780,13.87584523,-5.403939004,0.043907393,422.483,0.655172414,2.232522773,2178735625,0,0,0,0,0,0,0,0,0,0,0,-0.499559713,0,-10.75458709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250
781,13.82301722,-5.437362629,0.110660501,456.563,0.787878788,2.121253639,7.34E+11,0,0,0,0,0,0,0,0,0,0,0,-11.34878337,-8.237623154,-5.437362629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200
782,13.65205483,-5.299273721,0.169063611,428.465,0.709677419,1.917118271,15792574238,0,0,0,0,0,0,0,0,0,0,0,-3.906630564,0,-5.299273721,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,205
783,14.57778052,-6.909824148,0.16525573,620.793,0.720930233,2.050218275,4.12E+15,0,0,0,10.02329115,0,8.417796984,0,0,0,12.08483742,11.08810257,-3.999701787,-28.13531869,-13.50751863,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,120
784,7.972847222,-3.84625,1.368754252,114.188,2,7.427908226,22627.66713,0,0,0,0,0,0,0,0,0,0,0,0,-13.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30
785,8.698325581,-4.515779789,0.512553355,428.525,0.870967742,2.618557492,1.97E+12,0,6.558985243,0,0,0,0,0,0,0,0,0,-2.042961284,-44.83896458,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,17
786,13.70783129,-3.89076421,0.031661383,426.537,0.774193548,2.05541031,1.62E+11,0,0,0,0,0,0,0,0,0,0,0,-2.61211573,-7.78152842,-2.887605687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,165
787,9.05617213,-4.478570065,0.407066465,382.503,0.689655172,2.192143169,2.49E+11,0,0,0,0,0,0,0,0,0,0,0,-1.779135822,-7.273895311,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,129.5
788,9.034239602,-4.289059529,0.385328656,368.476,0.714285714,2.228099152,74483131735,0,0,0,0,0,0,0,0,0,0,0,-1.694311595,-7.098772473,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,109
789,9.00852794,-4.07767064,0.360780045,354.449,0.740740741,2.268032203,22295461416,0,0,0,0,0,0,0,0,0,0,0,-1.591782659,-6.871600247,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,151
790,8.977970088,-3.820257118,0.332837868,340.422,0.769230769,2.31164827,6669101097,0,0,0,0,0,0,0,0,0,0,0,-1.464988442,-6.564706815,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,130
791,8.941056508,-3.514632118,0.300746334,326.395,0.8,2.357955114,1993007012,0,0,0,0,0,0,0,0,0,0,0,-1.303503483,-6.127229961,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,182
792,12.47807178,-4.374647634,1.345638937,260.286,1,6.27708666,22110897.83,0,0,0,0,0,0,0,0,0,0,0,-4.6252577,-22.99464423,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,-49
793,13.00872112,-4.165043673,0.740837156,356.374,0.846153846,2.592577249,2357589460,0,0,0,0,0,0,0,0,0,0,0,-3.229880608,-22.46705675,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,20
794,12.60685682,-4.53288807,1.387069664,274.313,0.947368421,6.441707096,74517777.18,0,0,0,0,0,0,0,0,0,0,0,-4.761234756,-23.26358319,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,-44.5
795,7.794513889,-2.624513889,0.857114198,140.997,2.142857143,5.501300747,628.9261092,0,0,0,0,0,0,0,0,0,0,0,-5.133125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
796,10.90977608,-2.923680556,0.810010865,102.089,2.285714286,4.80023681,701.8628587,0,0,0,0,0,0,0,0,0,0,0,-1.281828704,-7.904203515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-12.6
797,13.04873543,-4.686807563,1.671198279,256.342,1.611111111,3.862834041,99607289.77,0,0,0,0,0,0,0,0,0,0,0,-2.906287202,-22.84968604,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,-26
798,12.91204942,-4.699064198,1.568470824,270.369,1.421052632,3.686196483,438084711.6,0,0,0,0,0,0,0,0,0,0,0,-2.924965724,-13.91747275,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,-44
799,7.44125,-2.539930556,0.771736111,74.079,3.2,5.061321155,340.2860364,0,0,0,0,0,0,0,0,0,0,0,0,-4.576805556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
800,13.31534238,-3.922949644,0.87719715,312.321,1,2.917982983,145908346.6,0,0,0,0,0,0,0,0,0,0,0,-3.279840084,-13.76523056,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,17
801,12.83206237,-3.844828725,0.696602663,312.321,0.956521739,2.686300967,142428924.1,0,0,0,0,0,0,0,0,0,0,0,-3.044197833,-13.5536332,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,50
802,12.41586833,-3.733090475,0.727688457,236.223,1.235294118,3.388913131,1193266.202,0,0,0,0,0,0,0,0,0,0,0,-2.94986087,-13.20671999,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,21.9
803,13.12381469,-4.360550267,0.059131842,310.353,1.130434783,2.645287127,415807516.6,0,0,0,0,0,0,0,0,0,0,0,-5.147041923,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,160
804,13.09696401,-4.366055668,0.058213587,310.353,1.043478261,2.636914863,417027260,0,0,0,0,0,0,0,0,0,0,0,-5.059275094,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,230
805,13.29662252,-4.795674959,0.013469317,352.434,1,2.71083556,15564322981,0,0,0,0,0,0,0,0,0,0,0,-5.559869477,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,120
806,13.26977185,-4.79860827,0.014029393,352.434,0.923076923,2.70441317,15608087268,0,0,0,0,0,0,0,0,0,0,0,-5.460039153,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,160
807,13.40513559,-5.071390767,0.064398814,394.515,0.896551724,2.76387755,5.79E+11,0,0,0,0,0,0,0,0,0,0,0,-5.812188447,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,110
808,13.37828492,-5.073627616,0.064765281,394.515,0.827586207,2.758826582,5.8E+11,0,0,0,0,0,0,0,0,0,0,2.741517112,-5.705669987,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,150
809,13.1922018,-4.536616486,0.031706698,324.38,1.083333333,2.668516564,1392108504,0,0,0,0,0,0,0,0,0,0,0,-5.311466801,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,130
810,13.16535113,-4.540568889,0.030935125,324.38,1,2.66087446,1396128787,0,0,0,0,0,0,0,0,0,0,0,-5.218770679,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,180
811,13.33775191,-4.895393601,0.032312376,366.461,0.962962963,2.729848763,51985983425,0,0,0,0,0,0,0,0,0,0,0,-5.656325989,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,125
812,13.31090124,-4.898326912,0.032795321,366.461,0.888888889,2.72393634,52130492666,0,0,0,0,0,0,0,0,0,0,0,-5.553860829,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,160
813,13.24878249,-4.667640596,0.007711898,338.407,1.04,2.690395697,4656626233,0,0,0,0,0,0,0,0,0,0,0,-5.446605189,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,140
814,13.22193182,-4.671592999,0.007057337,338.407,0.96,2.683399912,4669886697,0,0,0,0,0,0,0,0,0,0,0,-5.349972337,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,180
815,13.37358262,-4.99276548,0.049190013,380.488,0.928571429,2.747499861,1.74E+11,0,0,0,0,0,0,0,0,0,0,0,-5.739560738,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,110
816,13.34673195,-4.995002329,0.049609371,380.488,0.857142857,2.742042209,1.74E+11,0,0,0,0,0,0,0,0,0,0,0,-5.634897016,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,150
817,13.9984329,-3.486511107,0.224443809,356.421,0.962962963,2.499741681,6441887663,0,0,0,0,0,0,0,0,0,0,0,-4.098042606,-6.890101207,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,126
818,14.57614521,-4.086781488,0.044748091,384.475,0.896551724,2.777478339,68380054152,0,0,0,0,0,0,0,0,0,0,0,-13.21279025,-16.15499957,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,132
819,14.14698943,-3.690048433,0.390068809,370.448,1.107142857,2.540370028,20913426693,0,0,0,0,0,0,0,0,0,0,0,-7.873315087,-10.89388662,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,136
820,14.07433103,-3.662769787,0.364757018,356.421,1.037037037,2.521094226,6188348333,0,0,0,0,0,0,0,0,0,0,0,-7.531763146,-10.47091403,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,147
821,13.91346224,-3.64287197,0.346670994,356.421,1,2.439740651,6211622027,0,0,0,0,0,0,0,0,0,0,0,-7.380672288,-10.40076683,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,149
822,9.508787881,-1.088677547,0.161143203,574.683,0.466666667,1.382558036,2.7E+15,0,0,0,0,0,0,0,0,18.12725612,0,0,-1.945657274,0,0,0,0,0,2,0,2,2,0,0,2,0,1,0,0,2,326
823,9.710902368,-1.376296795,0.026428468,726.879,0.350877193,1.318304021,3.12E+23,0,0,0,0,0,0,0,0,36.25451225,0,0,-2.322570293,0,0,0,0,0,2,0,2,2,0,0,2,0,1,0,0,2,345
824,10.07147111,-1.453778015,0.07887819,742.878,0.362068966,1.41138699,1.25E+25,0,0,0,0,0,0,0,0,60.42418708,0,0,-4.197271412,0,0,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,305
825,9.965082964,-1.406495849,0.043531117,650.781,0.411764706,1.538056273,8.49E+17,0,0,0,0,0,0,0,0,0,0,0,-2.225379064,0,0,0,0,0,2,0,2,2,0,0,2,0,1,0,0,0,345
826,9.592237455,-1.048984606,0.118111958,590.682,0.456521739,1.458234717,4.35E+15,0,0,0,0,0,0,0,0,30.21209354,0,0,-3.511617944,0,0,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,266
827,10.08010193,-1.450746262,0.075995144,726.879,0.368421053,1.43570842,1.39E+22,0,0,0,0,0,0,0,0,48.33934966,0,0,-2.358696344,0,0,0,0,0,2,0,2,2,0,0,2,0,1,0,0,0,351
828,15.63314452,-7.195766462,1.810766767,534.302,0.805555556,2.929235564,5176996205,0,0,0,0,0,0,0,0,0,0,0,-26.01836526,-8.757271573,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,30
829,13.50261965,-4.579653736,1.251860014,308.183,1.238095238,3.55693601,1209136.718,0,0,0,0,0,0,0,0,0,0,0,-4.162271747,-7.916848418,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,28
830,13.96304655,-4.847059698,1.751463612,394.317,1.185185185,4.152172681,746935404,0,0,0,0,0,0,0,0,6.851892117,0,6.853792781,-6.842749232,-16.9679278,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,14
831,14.84798053,-7.214178214,0.277703766,434.288,0.933333333,2.542017577,536709598.1,0,0,0,0,0,0,0,0,0,0,0,-26.72662566,-10.93409243,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,20
832,12.90569593,-1.517038834,0.270253317,332.311,0.84,2.135495249,158419532.9,0,0,0,0,0,0,0,0,0,0,0,-4.196976004,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,164.5
833,13.55716884,-4.268979825,0.358489224,418.445,0.935483871,2.207661975,94497534211,0,0,0,0,0,0,0,0,0,0,0,-6.676897558,-8.044109967,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,126
834,12.940625,-5.587291667,1.165664683,309.938,1,5.520457062,1420.405652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-17
835,12.52479167,-5.608125,1.56625,199.025,1.083333333,5.044914684,385.9208812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-46
836,13.89922159,-5.480136479,0.182202911,482.601,0.714285714,1.910714918,5.2E+12,0,0,0,0,0,0,0,0,0,0,0,-3.216183718,0,-5.480136479,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,226
837,9.292788028,-1.059415952,0.135784821,576.659,0.422222222,1.409676518,1.22E+15,0,0,0,0,0,0,0,0,18.12725612,0,0,-1.619781973,0,0,0,0,0,2,0,4,4,0,0,2,0,1,0,0,0,410
838,9.175138676,-0.958919845,0.129780597,500.561,0.487179487,1.532399006,1.09E+13,0,0,0,0,0,0,0,0,0,0,0,-1.539283008,0,0,0,0,0,2,0,4,4,0,0,2,0,1,0,0,0,326
839,9.298215494,-1.010886308,0.173168393,592.658,0.413043478,1.400158748,1.98E+15,0,0,0,0,0,0,0,0,30.21209354,0,0,-3.273333339,0,0,0,0,0,2,0,4,4,0,0,2,0,2,0,0,0,243
840,9.27458467,-1.007467357,0.170621699,592.658,0.413043478,1.387860588,1.98E+15,0,0,0,0,0,0,0,0,30.21209354,0,0,-3.242728343,0,0,0,0,0,2,0,4,4,0,0,2,0,2,0,0,0,437
841,9.499452316,-1.030972605,0.181383212,576.659,0.422222222,1.470775178,1.22E+15,0,0,0,0,0,0,0,0,30.21209354,0,0,-1.564795505,0,0,0,0,0,2,0,4,4,0,0,2,0,1,0,0,0,292.5
842,8.754799635,-0.766391084,0.070533151,424.463,0.606060606,1.548087001,91554930674,0,0,0,0,0,0,0,0,0,0,0,-1.243571907,0,0,0,0,0,2,0,4,4,0,0,2,0,1,0,0,0,390
843,9.015937793,-1.030575321,0.119351695,592.658,0.434782609,1.212269164,1.89E+15,4.736862954,11.49902367,0,0,0,0,0,0,0,24.16967483,5.563451492,-3.392722477,0,0,0,0,0,2,0,4,4,0,0,2,0,2,0,0,0,213
844,8.915792051,-0.803504249,0.071270017,424.463,0.606060606,1.566086803,91555369471,0,0,0,0,0,0,0,0,0,0,0,-1.294775773,0,0,0,0,0,2,0,4,4,0,0,2,0,1,0,0,0,334
845,8.974007432,-0.94001469,0.100629819,516.56,0.5,1.339236232,1.68E+13,0,0,0,0,0,0,0,0,0,12.08483742,5.563451492,-3.159312539,0,0,0,0,0,2,0,4,4,0,0,2,0,2,0,0,0,195
